ticker,name,breakout_date,high_52w,breakout_price,market_type,market_cap,breakout_pct,volume_surge,close_strength,base_length,volatility_contraction,volume_dry_up,ma200_slope,pct_above_52w_low,rs_vs_market,market_return,ma20_deviation,liquidity,days_since_ath,atr_ratio,max_gain_20d,max_drawdown_20d,gain_at_day_20,label,market_regime,market_ma200_dist
2460,HS화성,2022-02-08,16400,16950,KOSPI,1196,3.3537,4.302,0.75,97,0.747,1.9051,0.014263,52.0179,36.3445,-5.9599,0.1895,3424074060.0,97,0.035398,41.59,7.67,12.68,1,0,-11.112
86790,하나금융지주,2022-02-09,47550,48000,KOSPI,285562,0.9464,1.4268,1.0,152,0.6389,1.0699,0.00967,41.3844,16.7678,-6.296,0.0522,55740073870.0,152,0.028869,9.17,-7.71,-3.02,0,0,-10.3253
3200,일신방직,2022-02-10,12850,13000,KOSPI,2973,1.1673,2.8391,0.7,96,0.8133,2.054,0.01049,58.5366,25.1045,-5.2889,0.2001,1964285600.0,96,0.034725,-4.62,-15.38,-11.54,0,0,-10.1603
91120,이엠텍,2022-02-10,37595,38279,KOSDAQ,1347,1.8194,2.4992,0.7715,16,0.8889,1.0578,0.075153,178.0086,29.6263,-8.6395,0.1113,13868503753.0,16,0.048286,7.4,-13.65,-13.65,0,0,-10.5457
194370,제이에스코퍼레이션,2022-02-10,13075,13200,KOSPI,3531,0.956,3.5144,0.8947,63,0.7119,1.886,0.020555,203.7975,34.7006,-5.2889,0.1574,7403340080.0,63,0.05086,3.03,-13.07,-13.07,0,0,-10.1603
105560,KB금융,2022-02-11,65500,65800,KOSPI,508870,0.458,1.4664,0.76,1,0.6214,1.1828,0.013647,52.6682,15.8042,-6.1376,0.078,111772000000.0,1,0.031589,-1.06,-19.15,-13.83,0,0,-10.884
16710,대성홀딩스,2022-02-11,48900,49100,KOSPI,1356,0.409,2.6846,0.8095,16,0.814,1.0906,0.046241,89.5753,8.4292,-6.1376,0.0186,3605154840.0,16,0.014111,4.68,-0.31,4.28,0,0,-10.884
8110,대동전자,2022-02-16,11200,12150,KOSPI,1578,8.4821,13.8291,1.0,63,0.8132,4.7331,0.008059,125.0,47.6942,-6.5792,0.3934,12414749830.0,63,0.082305,2.47,-20.16,-14.81,0,0,-11.2572
51500,CJ프레시웨이,2022-02-16,37250,39000,KOSDAQ,3366,4.698,4.4232,0.8333,110,0.4675,3.0221,0.025373,83.0986,45.9623,-9.5986,0.2181,8835267210.0,110,0.053388,4.87,-8.21,-8.21,0,0,-12.008
38540,상상인,2022-02-18,9740,9890,KOSDAQ,1016,1.54,2.0283,0.9077,92,0.6818,1.843,0.030292,59.7738,19.3634,-6.5926,0.0705,8051808298.0,92,0.064567,-2.33,-8.29,-4.85,0,0,-11.5346
222800,심텍,2022-02-18,47050,47350,KOSDAQ,22331,0.6376,1.4061,0.8442,31,0.8228,1.0244,0.07059,121.2617,10.773,-6.5926,0.0542,44255064220.0,31,0.056192,16.79,0.11,16.79,1,0,-11.5346
7660,이수페타시스,2022-02-18,7109,7420,KOSPI,81558,4.3747,1.8576,1.0,32,0.9249,0.9093,0.088074,167.2911,14.4488,-4.1798,0.1306,23254396766.0,32,0.058134,-1.58,-18.48,-3.02,0,0,-10.6428
5300,롯데칠성,2022-02-21,167500,168000,KOSPI,12434,0.2985,1.1548,0.8333,192,0.359,1.7436,0.012706,47.3684,23.8949,-3.4648,0.0907,9339674000.0,192,0.056335,-2.08,-11.31,-4.46,0,0,-10.6036
4690,삼천리,2022-02-22,102500,103000,KOSPI,5616,0.4878,3.4176,0.661,168,0.4859,1.7246,0.016011,32.0513,17.646,-5.4456,0.0585,1495139980.0,168,0.027531,3.88,-2.43,3.4,0,0,-11.7461
51370,인터플렉스,2022-02-22,17050,18000,KOSDAQ,2762,5.5718,5.4309,0.7955,20,0.8026,1.1369,0.025069,62.8959,15.0211,-9.4493,0.1173,12438954380.0,281,0.054762,11.11,-11.39,-3.61,1,0,-12.8021
1450,현대해상,2022-02-23,28650,28850,KOSPI,24540,0.6981,2.0258,0.75,85,0.5432,1.1933,0.012019,39.7094,13.1227,-4.049,0.0615,17313141820.0,85,0.03132,8.49,-6.24,8.49,0,0,-11.2717
117580,대성에너지,2022-02-23,12850,13750,KOSPI,2200,7.0039,7.5563,0.5747,89,0.8734,2.9696,0.050275,166.9903,70.1118,-4.049,0.456,212817000000.0,89,0.108519,29.82,-16.36,-11.27,1,0,-11.2717
24060,흥구석유,2022-02-24,9420,10750,KOSDAQ,2067,14.1189,8.4599,0.9598,194,0.876,2.4529,0.005632,71.1783,40.7147,-7.34,0.3631,82714153476.0,194,0.074884,-1.86,-24.37,-21.67,0,0,-14.7138
267290,경동도시가스,2022-02-24,26150,29750,KOSPI,1259,13.7667,54.7868,0.9643,101,0.8474,7.5514,0.003813,61.6848,42.5423,-5.1289,0.3262,14905020500.0,101,0.04934,-4.54,-24.2,-23.53,0,0,-13.509
215100,로보로보,2022-02-25,9170,10650,KOSDAQ,2080,16.1396,3.3519,1.0,32,0.6948,1.0118,0.057386,252.649,63.7047,-1.8506,0.3416,153234000000.0,32,0.080684,12.68,-7.04,7.98,1,0,-12.1804
36930,주성엔지니어링,2022-02-25,23600,24650,KOSDAQ,19380,4.4492,2.9549,0.7667,27,0.8246,1.0186,0.052169,157.8452,17.8506,-1.8506,0.1621,52882592140.0,27,0.052014,11.76,-8.52,11.56,1,0,-12.1804
7810,코리아써키트,2022-02-25,31550,32500,KOSPI,15165,3.0111,1.5873,0.7368,24,0.56,0.8909,0.08984,170.8333,12.7149,-1.6038,0.1336,24046957030.0,24,0.048571,5.38,-17.08,-2.62,0,0,-12.5244
36710,심텍홀딩스,2022-02-25,5890,5900,KOSDAQ,1352,0.1698,7.6806,0.5362,35,0.6389,1.4197,0.066563,137.9032,20.5629,-1.8506,0.1601,10492988412.0,35,0.058777,2.03,-16.53,-2.03,0,0,-12.1804
353200,대덕전자,2022-02-25,24900,25050,KOSPI,30095,0.6024,3.4164,0.9,37,0.7327,1.1003,0.039065,81.5217,13.9357,-1.6038,0.1319,51224295520.0,37,0.045338,16.57,-7.98,12.97,1,0,-12.5244
100790,미래에셋벤처투자,2022-02-28,10629,10650,KOSDAQ,9116,0.1976,2.1001,0.899,221,0.4072,1.2308,0.009775,85.2818,34.7553,-0.1156,0.1286,5114295848.0,221,0.05493,6.1,-14.93,-10.8,0,0,-11.3232
79550,LIG넥스원,2022-03-02,72000,72900,KOSPI,99880,1.25,2.9096,0.48,30,0.8299,1.1729,0.041807,106.8085,23.8199,3.4053,0.1787,41074460600.0,30,0.049285,8.09,-1.78,-1.37,0,0,-11.4989
18310,삼목에스폼,2022-03-02,17500,17550,KOSDAQ,2836,0.2857,2.2792,0.5789,185,0.3556,1.7723,0.003953,81.3017,24.0777,5.4426,0.1175,1808966740.0,185,0.045381,69.8,16.81,61.82,1,0,-9.8317
179290,엠아이텍,2022-03-03,7270,7290,KOSDAQ,2327,0.2751,1.14,0.9677,8,0.435,0.9218,0.04112,73.5714,4.9399,4.5196,0.0706,3012137008.0,8,0.062904,20.58,-12.76,15.23,1,0,-8.1023
183190,아세아시멘트,2022-03-03,15550,15850,KOSPI,4586,1.9293,2.4539,0.7586,116,0.6935,0.8865,0.017932,92.8224,10.8846,3.1442,0.1131,4538877500.0,116,0.048445,8.83,-5.36,8.83,0,0,-10.0048
215200,메가스터디교육,2022-03-03,86400,89900,KOSDAQ,4436,4.0509,3.0002,0.9844,42,0.7227,0.9905,0.033503,72.8846,4.0553,4.5196,0.0798,7138380220.0,42,0.036946,14.57,-5.9,13.46,1,0,-8.1023
84010,대한제강,2022-03-03,16970,17237,KOSPI,3619,1.5734,1.4969,0.4233,167,0.4827,1.4962,0.005221,100.3836,34.3558,3.1442,0.2346,9615736118.0,167,0.046971,-1.35,-21.08,-20.69,0,0,-10.0048
67990,도이치모터스,2022-03-03,8940,8980,KOSDAQ,1249,0.4474,5.1066,0.8333,177,0.4927,2.5063,9.1e-05,38.7944,23.0372,4.5196,0.1327,6735317664.0,177,0.043271,16.37,-5.68,11.36,1,0,-8.1023
3610,방림,2022-03-04,3075,3325,KOSPI,2167,8.1301,28.3752,0.6224,76,0.6981,5.1676,0.011725,63.7931,21.8112,0.2072,0.133,6748878520.0,76,0.046294,14.74,1.05,12.48,1,0,-11.0419
47810,한국항공우주,2022-03-04,37950,38600,KOSPI,156155,1.7128,2.2909,0.5897,223,0.9242,1.1992,0.006682,41.3919,11.032,0.2072,0.0815,60861422860.0,260,0.037472,16.71,-5.05,8.94,1,0,-11.0419
12450,한화에어로스페이스,2022-03-04,56128,57350,KOSPI,637324,2.1772,2.4034,0.8612,141,0.9191,1.4453,0.01952,52.5753,18.1965,0.2072,0.153,68185816711.0,141,0.041546,-1.42,-10.13,-6.39,0,0,-11.0419
6910,보성파워텍,2022-03-08,5620,5900,KOSDAQ,3665,4.9822,9.2769,0.6581,164,0.4247,3.711,0.029134,172.5173,53.5718,-3.2533,0.363,215488000000.0,164,0.080811,42.88,15.93,32.37,1,0,-12.2481
5800,신영와코루,2022-03-10,12850,13250,KOSPI,1422,3.1128,16.095,0.5806,190,0.84,2.469,0.007612,44.3355,14.6967,-2.4085,0.1051,376744100.0,190,0.032889,11.32,-1.89,7.92,1,0,-11.9172
11700,한신기계,2022-03-11,4800,5830,KOSPI,1280,21.4583,10.0396,1.0,92,0.6417,2.8954,0.049905,237.971,50.9216,-3.885,0.4455,76416870620.0,92,0.071612,104.12,7.72,104.12,1,0,-12.4693
155,두산우,2022-03-11,86500,87200,KOSPI,18384,0.8092,2.51,0.9623,76,0.3825,3.2447,0.041179,133.4672,27.5729,-3.885,0.1748,1168374380.0,76,0.057503,1.03,-6.88,-6.54,0,0,-12.4693
94820,일진파워,2022-03-11,21000,27200,KOSDAQ,2244,29.5238,12.2479,1.0,82,0.6364,3.8599,0.085532,415.1515,73.6758,-2.0669,0.542,182238000000.0,82,0.075762,1.47,-13.24,-13.24,0,0,-10.0044
5610,SPC삼립,2022-03-14,92300,93100,KOSPI,4340,0.8667,4.9441,0.7692,193,0.8862,2.9834,0.007983,38.7481,16.7243,-4.5557,0.1063,6088535600.0,193,0.047721,2.79,-4.73,1.07,0,0,-12.9094
105840,우진,2022-03-14,11550,11700,KOSPI,4908,1.2987,4.2741,0.4783,156,0.6394,3.1931,0.046843,187.8229,43.8414,-4.5557,0.286,83881055030.0,156,0.086813,0.85,-12.39,-12.39,0,0,-12.9094
3100,선광,2022-03-14,62400,62700,KOSDAQ,1346,0.4808,0.3804,0.75,28,0.9677,0.9193,0.046211,124.7312,6.9208,-2.5947,0.029,1903176460.0,28,0.014924,9.89,-0.64,9.73,0,0,-11.9053
2460,HS화성,2022-03-16,24000,24950,KOSPI,1196,3.9583,5.0024,0.7667,12,0.8642,1.8777,0.055931,123.7668,19.3618,-1.6731,0.1948,15731758040.0,12,0.089894,34.27,-19.04,-1.0,1,0,-12.3151
16710,대성홀딩스,2022-03-16,51400,52000,KOSPI,1356,1.1673,1.2309,0.5714,2,0.6988,0.8237,0.040917,92.9499,7.904,-1.6731,0.0287,2158677320.0,2,0.020398,11.35,2.12,9.23,1,0,-12.3151
53690,한미글로벌,2022-03-16,13350,13450,KOSPI,1999,0.7491,2.8004,0.7037,218,0.6545,0.6311,0.001328,36.5482,22.301,-1.6731,0.0935,3513741180.0,218,0.04222,5.2,-2.23,1.86,0,0,-12.3151
14280,금강공업,2022-03-17,9700,10100,KOSPI,1798,4.1237,5.5688,0.9,170,0.4025,3.483,0.023126,104.0404,28.982,0.6714,0.1561,4072496694.0,170,0.042786,-2.77,-9.7,-3.76,0,0,-11.0819
5860,한일사료,2022-03-21,2635,2795,KOSDAQ,1174,6.0721,14.5908,1.0,193,0.9795,2.1133,-0.001832,53.9945,28.3592,5.0536,0.231,35916106629.0,193,0.066701,117.53,5.72,117.53,1,0,-7.1249
490,대동,2022-03-21,14300,15000,KOSPI,2762,4.8951,5.8252,0.7105,148,0.8571,1.6583,0.002583,74.6217,35.4484,-2.1151,0.2422,23246388580.0,148,0.05119,8.67,-7.33,7.33,0,0,-11.2233
11070,LG이노텍,2022-03-21,384500,405000,KOSPI,56564,5.3316,1.2694,0.8723,41,0.7129,0.8525,0.058604,113.7203,26.7305,-2.1151,0.1802,184637000000.0,41,0.037743,1.6,-9.01,-2.96,0,0,-11.2233
16790,현대사료,2022-03-21,1352,1622,KOSDAQ,1873,19.9704,1.8498,0.5,216,0.8523,0.7643,-0.003916,88.3856,41.8666,5.0536,0.3676,139018030.0,216,0.06108,519.11,29.84,519.11,1,0,-7.1249
35900,JYP Ent.,2022-03-22,55400,56300,KOSDAQ,24908,1.6245,2.9817,0.875,83,0.4109,1.1721,0.036439,81.9063,21.2195,4.8724,0.1018,35920503080.0,83,0.041487,14.92,1.24,7.64,1,0,-6.4659
53800,안랩,2022-03-22,120500,135300,KOSDAQ,7010,12.2822,4.9001,0.8286,49,0.7526,2.7166,0.019405,117.8744,88.1376,4.8724,0.6721,264566000000.0,49,0.07354,29.93,-28.38,-28.38,1,0,-6.4659
27710,팜스토리,2022-03-22,3040,3055,KOSDAQ,1240,0.4934,3.7657,0.4536,116,0.8639,0.9232,0.020809,55.8673,24.5768,4.8724,0.1288,88031147744.0,116,0.075988,6.06,-13.58,6.06,0,0,-6.4659
2220,한일철강,2022-03-22,3800,3850,KOSPI,1256,1.3158,1.6899,0.8,212,0.6694,1.2885,0.008894,70.7317,13.5027,-1.2578,0.1002,1048917023.0,212,0.033395,13.12,2.6,9.87,1,0,-10.3608
222800,심텍,2022-03-22,53200,55300,KOSDAQ,22331,3.9474,1.1473,0.9375,14,0.7065,0.7973,0.088208,155.4273,11.9175,4.8724,0.0836,44516311940.0,14,0.038427,3.8,-6.51,-2.17,0,0,-6.4659
93520,매커스,2022-03-23,9360,11350,KOSDAQ,3265,21.2607,9.1104,0.9035,48,0.8707,1.2505,0.031132,116.6031,25.6729,5.2383,0.3428,15382816354.0,48,0.043801,9.25,-11.89,-6.17,0,0,-5.8447
5830,DB손해보험,2022-03-23,66800,67200,KOSPI,97346,0.5988,1.2515,0.8929,103,0.7833,0.9785,0.016511,51.0112,12.3189,-0.3189,0.1212,13589815900.0,103,0.031888,7.59,-1.19,-1.19,0,0,-9.462
90460,비에이치,2022-03-24,23300,23600,KOSPI,5967,1.2876,1.2884,0.8333,59,0.5534,1.4638,0.018252,46.13,23.3656,0.8449,0.1596,27751213820.0,285,0.03859,20.13,0.0,20.13,1,0,-9.5668
5300,롯데칠성,2022-03-24,168000,169000,KOSPI,12434,0.5952,1.4371,0.8182,21,0.4808,0.7647,0.000791,39.6694,1.8907,0.8449,0.0601,4640518400.0,21,0.038039,11.83,-2.07,11.83,1,0,-9.5668
14710,사조씨푸드,2022-03-24,7260,7350,KOSPI,1412,1.2397,33.7903,0.6646,234,0.7835,4.2545,-0.002676,50.0,36.282,0.8449,0.2053,32366606924.0,234,0.05413,0.14,-17.01,-7.21,0,0,-9.5668
194370,제이에스코퍼레이션,2022-03-24,13600,13950,KOSPI,3531,2.5735,1.8762,0.9583,16,0.6214,0.8668,0.021519,67.5676,19.4137,0.8449,0.1022,4561069010.0,16,0.048382,-0.36,-12.01,-9.5,0,0,-9.5668
317830,에스피시스템스,2022-03-24,11000,12300,KOSDAQ,1386,11.8182,3.9747,1.0,47,0.8347,2.2132,0.020571,141.1765,49.357,7.3309,0.3829,19038615094.0,47,0.069338,15.85,-17.48,-15.04,1,0,-5.7001
368770,파이버프로,2022-03-24,3360,3495,KOSDAQ,6012,4.0179,18.8938,0.3533,82,0.8148,2.2324,0.028516,62.5581,8.3976,7.3309,0.1349,5182196477.0,82,0.056101,-11.02,-18.6,-12.73,0,0,-5.7001
4690,삼천리,2022-03-25,107000,107500,KOSPI,5616,0.4673,2.3034,0.5,5,0.4505,1.7024,0.017138,37.8205,5.0079,0.3843,0.0192,2850416700.0,5,0.029236,2.79,-3.26,2.79,0,0,-9.482
56080,유진로봇,2022-03-25,6870,7100,KOSDAQ,12116,3.3479,8.3123,0.5303,50,0.5476,2.5753,0.035534,135.4892,45.9861,6.538,0.3111,61261725960.0,50,0.065292,7.75,-6.48,-2.25,0,0,-5.3803
140670,알에스오토메이션,2022-03-25,14342,17601,KOSDAQ,2831,22.7235,10.2272,1.0,50,0.7705,1.6687,0.041314,123.1364,33.4636,6.538,0.3277,26340664847.0,50,0.047424,9.79,-9.26,-6.35,0,0,-5.3803
225570,넥슨게임즈,2022-03-25,24350,28700,KOSDAQ,8292,17.8645,11.3357,0.951,54,0.6,2.1023,0.067686,180.0,61.2982,6.538,0.3506,104703000000.0,54,0.065207,-3.83,-24.22,-18.47,0,0,-5.3803
249420,일동제약,2022-03-25,58600,69800,KOSPI,11501,19.1126,2.9007,1.0,17,0.727,0.8894,0.182566,453.9683,57.8924,0.3843,0.3598,387440000000.0,17,0.096551,8.17,-35.24,-7.16,0,0,-9.482
1450,현대해상,2022-03-25,31000,31300,KOSPI,24540,0.9677,0.6373,0.6875,1,0.5213,0.7531,0.018567,36.3834,8.1079,0.3843,0.0791,13136847950.0,1,0.03115,7.19,-1.44,7.19,0,0,-9.482
90710,휴림로봇,2022-03-25,3300,3925,KOSDAQ,17285,18.9394,16.889,0.7463,218,0.6834,4.3952,-0.012665,132.6615,52.3689,6.538,0.4664,193301000000.0,299,0.075505,37.25,12.41,37.25,1,0,-5.3803
30200,KT,2022-03-25,34900,35000,KOSPI,139368,0.2865,1.3819,0.625,164,0.6234,0.8871,0.002802,32.0755,8.8201,0.3843,0.0697,34630357820.0,164,0.018571,6.0,-1.71,3.43,0,0,-9.482
230,일동홀딩스,2022-03-28,17300,20800,KOSPI,1353,20.2312,18.9089,1.0,67,0.9337,3.525,-0.005508,85.7143,72.4785,3.0489,0.5607,33296514480.0,67,0.06044,149.52,-1.92,149.52,1,0,-9.4182
91120,이엠텍,2022-03-28,41111,41648,KOSDAQ,1347,1.3062,1.7186,0.7275,23,0.6468,0.8553,0.076944,146.54,0.9042,9.3019,0.1267,13732330475.0,23,0.04028,0.7,-7.97,-7.97,0,0,-6.1177
35600,KG이니시스,2022-03-28,22900,22950,KOSDAQ,3163,0.2183,16.2671,0.625,195,0.8841,3.7962,-0.013809,42.5466,24.5173,9.3019,0.257,46315364330.0,195,0.036726,3.05,-23.09,-23.09,0,0,-6.1177
58610,에스피지,2022-03-28,13850,14050,KOSDAQ,33355,1.444,2.7153,0.5789,52,0.403,1.7641,0.008802,57.8652,13.4055,9.3019,0.1379,12653233530.0,52,0.04423,11.03,-3.2,9.61,1,0,-6.1177
214370,케어젠,2022-03-29,15960,19440,KOSDAQ,57287,21.8045,23.8205,0.7991,130,0.8307,5.8806,-0.004899,86.9231,56.4837,7.4286,0.5596,25984865960.0,299,0.077671,29.63,-1.75,29.53,1,0,-5.0082
50,경방,2022-03-31,15650,15950,KOSPI,2599,1.9169,3.8904,0.9,210,0.7838,1.8753,-0.001855,25.098,6.5012,2.0022,0.0852,418141460.0,210,0.024631,6.58,-1.57,-1.57,0,0,-8.2585
230240,에치에프알,2022-03-31,35450,39000,KOSDAQ,1831,10.0141,8.1206,1.0,77,0.6897,2.052,0.037807,118.4874,26.0535,5.481,0.2658,17741058970.0,77,0.04304,1.92,-16.41,-16.41,0,0,-4.2867
41510,에스엠,2022-04-01,84000,85900,KOSDAQ,24291,2.2619,3.9812,0.5773,91,0.8686,1.4851,0.056203,191.6808,11.4368,3.0965,0.1081,103356000000.0,91,0.051139,-4.31,-21.42,-20.61,0,0,-4.6696
336570,원텍,2022-04-01,3525,4580,KOSDAQ,8268,29.9291,0.0,1.0,116,1.0,1.0,0.022513,66.6667,26.8326,3.0965,0.2801,9548720172.0,116,0.731129,9.61,-6.66,2.18,0,0,-4.6696
54210,이랜텍,2022-04-01,17900,18250,KOSDAQ,2585,1.9553,1.2957,0.8,33,0.3423,0.6882,0.083288,172.7952,9.9066,3.0965,0.1765,11444591660.0,33,0.044814,35.34,1.1,25.21,1,0,-4.6696
18310,삼목에스폼,2022-04-01,29800,30100,KOSDAQ,2836,1.0067,2.5001,0.5075,7,0.4842,0.8871,0.065318,139.8406,43.7328,3.0965,0.1328,6149206530.0,7,0.076768,0.5,-14.78,-11.79,0,0,-4.6696
4430,송원산업,2022-04-04,22900,23150,KOSPI,2093,1.0917,0.8942,0.7857,56,0.4468,1.2827,0.004541,38.6228,12.4005,1.6389,0.1278,7928979860.0,56,0.029466,20.52,3.02,20.52,1,0,-8.106
208370,셀바스헬스케어,2022-04-04,3607,3795,KOSDAQ,1357,5.2121,6.0435,0.9836,56,0.6771,1.0409,0.017567,78.4203,16.9194,5.1456,0.1781,2872997318.0,56,0.0508,0.0,-22.03,-20.76,0,0,-3.9657
105630,한세실업,2022-04-04,27550,27900,KOSPI,5740,1.2704,1.0511,0.7241,218,0.2792,1.0835,-0.002707,43.0769,20.7295,1.6389,0.1354,10603197330.0,218,0.041091,5.73,-11.65,-4.3,0,0,-8.106
1080,만호제강,2022-04-04,25291,26150,KOSPI,2087,3.3965,24.9043,0.4932,221,0.6045,4.3606,0.00978,39.7947,17.2356,1.6389,0.1011,1364752846.0,221,0.031939,4.2,-2.92,0.18,0,0,-8.106
111770,영원무역,2022-04-04,49350,49900,KOSPI,37399,1.1145,1.5866,0.8113,48,0.3114,1.1091,-0.003303,29.9479,17.4542,1.6389,0.1047,7536900820.0,48,0.034641,5.01,-6.81,-3.81,0,0,-8.106
25820,이구산업,2022-04-04,5120,5150,KOSPI,1813,0.5859,1.7118,0.9091,224,0.6714,0.6901,0.011018,85.2518,3.8939,1.6389,0.1194,25675343063.0,224,0.049307,-1.36,-12.91,-12.04,0,0,-8.106
9970,영원무역홀딩스,2022-04-04,54800,55800,KOSPI,27133,1.8248,3.4841,0.9259,220,0.3504,2.6335,-0.004879,33.1742,16.9584,1.6389,0.15,2333096020.0,220,0.028162,3.76,-9.14,-6.09,0,0,-8.106
3230,삼양식품,2022-04-04,98500,101000,KOSPI,82938,2.5381,5.0528,0.2708,56,0.5311,1.3028,0.000792,30.491,14.3198,1.6389,0.1181,12626125340.0,305,0.034512,7.43,-2.77,-2.77,0,0,-8.106
253590,네오셈,2022-04-05,3840,4230,KOSDAQ,6532,10.1562,31.7949,0.5485,236,0.6647,6.4778,0.008537,62.38,28.1857,8.0461,0.2357,32137787599.0,305,0.063745,4.73,-8.87,-0.47,0,0,-3.4247
119610,인터로조,2022-04-05,23066,23132,KOSDAQ,2044,0.2861,3.1024,0.9094,112,0.5852,1.0593,0.019613,45.183,4.4308,8.0461,0.0733,3272099158.0,112,0.036384,8.13,-2.03,2.34,0,0,-3.4247
7340,DN오토모티브,2022-04-05,16624,16704,KOSPI,14130,0.4812,1.7339,0.9778,48,0.7335,0.9686,0.060605,179.4246,12.0839,4.0693,0.1866,3164837375.0,48,0.03881,0.24,-8.39,-8.39,0,0,-7.9876
6730,서부T&D,2022-04-05,9498,9544,KOSDAQ,11349,0.4843,1.6216,0.8211,139,0.5061,1.2943,0.013361,40.0235,11.3434,8.0461,0.0875,7422620217.0,139,0.035961,5.18,-3.75,-0.93,0,0,-3.4247
67290,JW신약,2022-04-06,4397,4479,KOSDAQ,1091,1.8649,20.1793,0.735,59,0.8649,3.0597,-0.007512,67.9415,21.2874,8.3883,0.2304,45520208172.0,308,0.046359,-4.6,-19.85,-18.58,0,0,-4.3454
38540,상상인,2022-04-06,9890,9950,KOSDAQ,1016,0.6067,0.9049,0.6,31,0.8421,0.5437,0.01916,53.7867,-0.8207,8.3883,0.0484,1836578996.0,31,0.02491,20.6,-1.61,7.54,1,0,-4.3454
10130,고려아연,2022-04-06,607000,631000,KOSPI,345656,3.9539,2.4844,0.8929,116,0.6512,0.9397,0.026882,55.9951,10.0167,4.2949,0.0774,34054173400.0,116,0.024225,4.12,-10.62,-10.62,0,0,-8.7149
290650,엘앤씨바이오,2022-04-07,39700,40200,KOSDAQ,22060,1.2594,5.8673,0.283,134,0.5795,2.5978,0.012937,36.7347,16.895,4.3719,0.1474,14063757030.0,134,0.03607,4.35,-4.48,-4.48,0,0,-5.8519
24880,케이피에프,2022-04-07,5830,6060,KOSDAQ,1169,3.9451,35.378,0.7132,59,0.8191,6.0764,0.002734,50.1859,26.7969,4.3719,0.1864,15435130841.0,59,0.054338,19.64,-6.6,5.94,1,0,-5.8519
5870,휴니드,2022-04-08,9650,9830,KOSPI,1155,1.8653,6.3179,0.7404,68,0.772,1.1973,0.002142,49.3921,19.1439,1.4696,0.1288,10838523252.0,68,0.03902,9.87,-12.61,9.87,0,0,-9.6991
11700,한신기계,2022-04-08,11300,11900,KOSPI,1280,5.3097,2.2729,0.2083,1,0.6296,1.5324,0.161201,440.9091,102.647,1.4696,0.3956,315665000000.0,1,0.090516,18.07,-28.57,5.46,1,0,-9.6991
179290,엠아이텍,2022-04-08,8790,11000,KOSDAQ,2327,25.1422,16.1472,1.0,9,0.5669,2.3906,0.049848,154.3353,61.8422,4.8244,0.3822,38662810150.0,9,0.066948,-2.27,-14.64,-14.64,0,0,-5.1333
67990,도이치모터스,2022-04-08,10450,11150,KOSDAQ,1249,6.6986,1.5831,0.85,8,0.4655,1.6251,0.016028,72.3338,17.4343,4.8244,0.1705,16721209190.0,8,0.054773,8.97,-5.38,-4.04,0,0,-5.1333
7660,이수페타시스,2022-04-08,7420,7478,KOSPI,81558,0.7817,1.2195,0.8482,33,0.3651,0.9197,0.083425,169.3804,20.6003,1.4696,0.068,12788092610.0,33,0.045037,11.45,-5.84,-5.84,1,0,-9.6991
3610,방림,2022-04-08,3815,3945,KOSPI,2167,3.4076,0.5997,0.8529,9,0.5122,0.4638,0.039395,80.137,9.1896,1.4696,0.0557,1658991613.0,9,0.029875,5.83,-6.59,-6.59,0,0,-9.6991
1250,GS글로벌,2022-04-11,3240,3555,KOSPI,1861,9.7222,52.8931,1.0,208,0.7433,7.3712,-0.015197,73.8386,48.8421,1.7935,0.3722,65039632240.0,208,0.050332,30.8,-7.45,14.63,1,0,-9.8567
225190,LK삼양,2022-04-11,2279,2333,KOSDAQ,1012,2.3695,2.2674,0.4444,138,0.6087,1.0886,0.013044,31.4366,10.4663,5.6611,0.085,668806174.0,138,0.025902,8.49,-0.77,3.47,0,0,-6.4037
1390,KG케미칼,2022-04-12,8540,8960,KOSPI,3819,4.918,16.272,0.5028,108,0.8828,6.02,0.00742,76.7258,57.9895,1.7253,0.3656,337260000000.0,108,0.078683,14.73,-15.51,-14.06,1,0,-10.6484
3100,선광,2022-04-12,68900,69300,KOSDAQ,1346,0.5806,1.1546,0.8667,2,0.3158,0.8048,0.050954,129.4702,6.3463,4.8897,0.0393,1453791780.0,2,0.019068,5.48,-0.14,4.33,0,0,-7.1688
79810,디이엔티,2022-04-12,7685,7964,KOSDAQ,1145,3.6304,1.1662,1.0,244,0.7303,1.0307,0.021834,160.6021,9.437,4.8897,0.086,2245632465.0,299,0.047105,5.52,-11.51,-11.51,0,0,-7.1688
306200,세아제강,2022-04-13,134500,137500,KOSPI,3313,2.2305,2.837,0.5909,228,0.7467,1.1676,0.008555,54.4944,26.3514,2.1533,0.147,4319452300.0,228,0.049351,33.09,7.64,22.18,1,0,-8.9022
195870,해성디에스,2022-04-14,57100,57700,KOSPI,10710,1.0508,0.9229,0.5789,56,0.841,1.1669,0.039407,80.5947,15.9777,0.8239,0.0998,20200121940.0,56,0.035157,27.73,9.71,20.28,1,0,-8.8111
33240,자화전자,2022-04-14,26950,30500,KOSPI,6919,13.1725,33.0644,0.8132,64,0.8263,4.002,0.016226,94.2675,35.6414,0.8239,0.2746,53638297310.0,64,0.047424,13.61,-5.25,-2.46,1,0,-8.8111
